date,open,high,low,close,adjusted_close,volume,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_signal,MACD_histogram,BB_middle,BB_upper,BB_lower,BB_width,BB_position,RSI,price_change,price_change_5d,price_change_10d,volume_sma_10,volume_ratio,volatility_10d,volatility_20d,Day_of_Week,Month,Quarter,Symbol,Company_Name,Sector,Market_Cap_Category,Sentiment_Score,Sentiment_Category,Confidence_Score,Primary_Market_Factor,News_Volume,Social_Media_Mentions,Analyst_Coverage,Price_Change_Percent,Volume_Change_Percent,Market_Volatility_Index,Sector_Performance,Market_Phase,Year,Market_Volatility,sentiment_momentum,sentiment_sma_5,sentiment_volatility,day_of_week,month,quarter,year,is_month_end,is_quarter_end,close_lag_1,sentiment_lag_1,close_lag_2,sentiment_lag_2,close_lag_3,sentiment_lag_3,close_lag_5,sentiment_lag_5,close_future_1,return_future_1,close_future_2,return_future_2,close_future_3,return_future_3,close_future_5,return_future_5,symbol
2023-03-17,3188.5,3188.5,3098.3,3113.25,3058.5352,65853.0,3100.32,3126.94,3180.2799999999997,3136.4878815427164,3151.4086480165793,-14.920766473862841,-2.2803838607483344,-12.640382613114507,3180.2799999999997,3332.1111021462752,3028.4488978537242,303.662204292551,0.27926130070694466,31.567881457749337,-0.013248601448471509,-0.010362859004720448,-0.0042379657764273215,46035.6,1.4304798894768398,0.013623551106137367,0.012756091158034643,Friday,March,Q1,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.3391,Positive,0.7228,Technical Analysis,16.0,69.0,Yes,2.64,180.37,6.08,-0.37,second_wave,2023.0,0.74,0.2411,-0.08027999999999987,0.45796949437465767,4,3,1,2023,0,0,3155.05,0.098,3079.85,-0.8566,3086.8,0.0606,3145.85,-0.5743,3115.2,0.0006263550951577379,3116.6,0.0010760459327070482,3213.2,0.032104713723600575,3153.75,0.013008913514815701,ALKEM.NSE
2023-03-20,3100.85,3144.85,3087.6,3115.2,3060.451,91221.0,3110.03,3122.54,3172.9425,3133.212822843837,3148.726525941277,-15.513703097440157,-4.9270477080867,-10.586655389353457,3172.9425,3322.3193715804537,3023.5656284195466,298.7537431609071,0.3067220869299686,33.487201007133876,0.0006263550951577379,0.015831607780476986,-0.013927576601671321,51541.4,1.7698587931255263,0.013102323872440279,0.012514859305549556,Monday,March,Q1,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.4703,Positive,0.8576,Analyst Upgrade,11.0,186.0,Yes,1.41,218.86,6.08,1.47,second_wave,2023.0,0.94,0.13119999999999998,0.022280000000000133,0.46003050816706276,0,3,1,2023,0,0,3113.25,0.3391,3155.05,0.098,3079.85,-0.8566,3066.65,-0.0425,3116.6,0.00044940934771453556,3213.2,0.031458654340010384,3149.75,0.011090780688238322,3227.95,0.03619350282485878,ALKEM.NSE
2023-03-21,3101.0,3157.05,3099.15,3116.6,3061.8264,39169.0,3115.99,3118.4550000000004,3164.9700000000003,3130.6570039447847,3146.34678327896,-15.689779334175455,-7.079594033304453,-8.610185300871002,3164.9700000000003,3308.064368567722,3021.8756314322786,286.18873713544326,0.33098566182529926,42.323869610935866,0.00044940934771453556,0.009654010625890885,-0.012937655386466851,50989.4,0.7681792686323039,0.013112716069411525,0.01243795307311234,Tuesday,March,Q1,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.5489,Positive,0.778,Institutional Activity,16.0,331.0,Yes,-1.99,225.56,6.08,-2.04,second_wave,2023.0,0.71,0.07860000000000006,0.11994000000000016,0.49764301138243594,1,3,1,2023,0,0,3115.2,0.4703,3113.25,0.3391,3155.05,0.098,3086.8,0.0606,3213.2,0.030995315407816193,3149.75,0.010636591157030084,3153.75,0.011920041070397236,3240.8,0.03985111981004952,ALKEM.NSE
2023-03-22,3132.0,3225.0,3106.6,3213.2,3156.7286,130364.0,3142.66,3125.625,3162.8475,3143.355926414818,3151.2988734064443,-7.942946991626286,-7.252264624968819,-0.6906823666574669,3162.8475,3301.4678921924346,3024.227107807565,277.2407843848696,0.6816201036644736,61.1585944919278,0.030995315407816193,0.04329756319301259,0.022823491962438158,58746.7,2.219086348680011,0.016468768136141645,0.014458654459319844,Wednesday,March,Q1,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,-0.6283,Negative,0.9289,Dividend Announcement,8.0,467.0,No,0.48,242.23,6.08,0.13,second_wave,2023.0,0.49,-1.1772,0.16560000000000016,0.5036251371583623,2,3,1,2023,0,0,3116.6,0.5489,3115.2,0.4703,3113.25,0.3391,3079.85,-0.8566,3149.75,-0.019746669986306475,3153.75,-0.018501805054151554,3227.95,0.00459043943732107,3300.3,0.02710693389767216,ALKEM.NSE
2023-03-23,3196.15,3196.15,3138.0,3149.75,3094.3938,186735.0,3141.6,3124.22,3156.515,3144.339630043308,3151.1841420430037,-6.8445119996958965,-7.170714099914235,0.32620210021833884,3156.515,3284.453739863656,3028.5762601363435,255.87747972731268,0.4735615654523044,52.4353199958102,-0.019746669986306475,-0.001679846595141199,-0.004440862254251221,75287.9,2.480279035542232,0.017752248918652763,0.014970349800217065,Thursday,March,Q1,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.0833,Neutral,0.5161,Technical Analysis,16.0,241.0,Yes,-1.73,124.87,6.08,0.96,second_wave,2023.0,2.5,0.7116,0.1626600000000002,0.4822030836575918,3,3,1,2023,0,0,3213.2,-0.6283,3116.6,0.5489,3115.2,0.4703,3155.05,0.098,3153.75,0.001269942058893525,3227.95,0.024827367251369026,3240.8,0.028907056115564878,,,ALKEM.NSE
2023-03-24,3150.0,3202.0,3145.0,3153.75,3098.3235,63939.0,3149.7,3125.0099999999998,3150.4275,3145.787379267414,3151.3742055953735,-5.586826327959443,-6.853936545523276,1.2671102175638334,3150.4275,3265.4639586372296,3035.39104136277,230.07291727445954,0.5144410738967452,49.3926223113786,0.001269942058893525,0.013008913514815701,0.0025112449735364972,79502.5,0.8042388604131946,0.017654404552790336,0.014982952445511118,Friday,March,Q1,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,-0.0511,Neutral,0.5063,Market Volatility,17.0,455.0,Yes,-1.15,117.45,6.08,2.75,second_wave,2023.0,1.7,-0.1344,0.08462000000000017,0.446040877673288,4,3,1,2023,0,0,3149.75,0.0833,3213.2,-0.6283,3116.6,0.5489,3113.25,0.3391,3227.95,0.023527546571541658,3240.8,0.027602061038446424,3300.3,0.04646848989298458,3396.1,0.07684502576298047,ALKEM.NSE
2023-03-27,3170.3,3265.0,3157.85,3227.95,3171.2194,171827.0,3172.2499999999995,3141.14,3146.9575,3158.4277824570427,3157.0464866623824,1.3812957946602182,-5.206890077486577,6.588185872146795,3146.9575,3246.4734721378027,3047.4415278621973,199.03194427560538,0.9069321650591281,56.76453655728266,0.023527546571541658,0.03619350282485878,0.052598111946260406,88268.0,1.9466511079893054,0.01649770164782532,0.015927998388030443,Monday,March,Q1,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,-0.0878,Neutral,0.5981,Global Sentiment,9.0,157.0,Yes,-0.68,127.8,6.08,-0.05,second_wave,2023.0,1.01,-0.0367,-0.02699999999999984,0.4467743855186385,0,3,1,2023,0,0,3153.75,-0.0511,3149.75,0.0833,3213.2,-0.6283,3115.2,0.4703,3240.8,0.0039808547220372414,3300.3,0.02241360615870769,,,3399.8,0.0532381232670891,ALKEM.NSE
2023-03-28,3231.9,3259.9,3201.6,3240.8,3183.8436,56411.0,3197.09,3156.54,3145.3675,3171.1004313098056,3163.2504506133178,7.849980696487819,-2.595515922691697,10.445496619179515,3145.3675,3237.1465268152997,3053.5884731847,183.55805363059972,1.0199036387259417,59.584942084942085,0.0039808547220372414,0.03985111981004952,0.04988985357004028,89704.0,0.6288571301168286,0.0164951838329524,0.015885919204480445,Tuesday,March,Q1,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.0188,Neutral,0.4346,Dividend Announcement,13.0,465.0,Yes,-1.82,94.11,6.08,0.62,second_wave,2023.0,2.27,0.1066,-0.13301999999999986,0.4463151880802541,1,3,1,2023,0,0,3227.95,-0.0878,3153.75,-0.0511,3149.75,0.0833,3116.6,0.5489,3300.3,0.01835966428042468,,,3396.1,0.047920266600839145,,,ALKEM.NSE
2023-03-29,3240.0,3311.0,3230.15,3300.3,3242.2979,71738.0,3214.5099999999998,3178.585,3151.6325,3190.9772880313735,3173.402269086406,17.575018944967724,1.4385910508401882,16.136427894127536,3151.6325,3266.204556274438,3037.0604437255624,229.14411254887546,1.148794762153402,62.292867435158485,0.01835966428042468,0.02710693389767216,0.071578161274088,95071.9,0.7545657549707117,0.01677350348212738,0.014800315339909128,Wednesday,March,Q1,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.0506,Neutral,0.5613,Interest Rate,16.0,135.0,No,-1.09,118.81,6.08,-0.72,second_wave,2023.0,0.92,0.031799999999999995,0.0027600000000001373,0.33185288172790117,2,3,1,2023,0,0,3240.8,0.0188,3227.95,-0.0878,3153.75,-0.0511,3213.2,-0.6283,,,3396.1,0.029027664151743737,3399.8,0.030148774353846663,3408.8,0.032875799169772346,ALKEM.NSE
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thursday,March,Q1,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.7138,Positive,0.8915,Analyst Upgrade,19.0,321.0,Yes,2.45,261.97,6.08,-1.04,second_wave,2023.0,2.18,0.6632,0.12886000000000014,0.38721891654893936,3,3,1,2023,0,0,3300.3,0.0506,3240.8,0.0188,3227.95,-0.0878,3149.75,0.0833,3396.1,,3399.8,,,,3405.65,,ALKEM.NSE
2023-03-31,3312.7,3414.35,3296.3,3396.1,3336.4142,248234.0,3263.7799999999997,3202.69,3165.4775,3222.5346283342387,3189.8983973022273,32.63623103201144,7.67811904707444,24.958111984937,3165.4775,3322.5767997237404,3008.3782002762596,314.1985994474808,1.2340023170235332,69.76542137271937,0.029027664151743737,0.07821255655210724,0.07640132486014473,112549.1,2.2055618392328324,0.017356779692775513,0.015212285097448906,Friday,March,Q1,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,-0.0132,Neutral,0.5606,Technical Analysis,16.0,355.0,Yes,2.02,105.97,6.08,1.14,second_wave,2023.0,1.88,-0.727,0.13644000000000014,0.3836843032436391,4,3,1,2023,1,1,,0.7138,3300.3,0.0506,3240.8,0.0188,3153.75,-0.0511,3399.8,0.0010894849974971699,,,3408.8,0.0037395836400577753,,,ALKEM.NSE
2023-04-03,3410.0,3410.0,3358.5,3399.8,3340.0492,220590.0,3312.9900000000002,3231.3450000000003,3179.1425000000004,3249.806223975125,3205.4466641687295,44.35955980639528,15.014407198938613,29.34515260745667,3179.1425000000004,3366.5817793610076,2991.703220638993,374.87855872201453,1.0886106176683874,79.87624428302392,0.0010894849974971699,0.07801823226317883,0.09204207821408494,128022.8,1.7230524562812248,0.015988398249183314,0.015223640389946958,Monday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,-0.0632,Neutral,0.5936,Analyst Upgrade,13.0,254.0,No,0.12,103.9,6.08,-0.0,second_wave,2023.0,2.35,-0.05,0.14136000000000012,0.3647233709722133,0,4,2,2023,0,0,3396.1,-0.0132,,0.7138,3300.3,0.0506,3227.95,-0.0878,,,3408.8,0.0026472145420319837,3405.65,0.001720689452320734,3372.55,-0.008015177363374315,ALKEM.NSE
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuesday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.3182,Positive,0.7298,Corporate Action,18.0,370.0,Yes,0.53,188.88,6.08,2.37,second_wave,2023.0,1.48,0.38139999999999996,0.20124000000000014,0.3363577574547693,1,4,2,2023,0,0,3399.8,-0.0632,3396.1,-0.0132,,0.7138,3240.8,0.0188,3408.8,,3405.65,,,,3331.55,,ALKEM.NSE
2023-04-05,3399.7,3430.35,3381.05,3408.8,3348.891,210599.0,3349.1600000000008,3260.7050000000004,3191.6225,3274.2668049020285,3220.5098742303057,53.756930671722785,22.76291189349545,30.994018778227336,3191.6225,3404.9243135363595,2978.3206864636404,426.60362707271906,1.0090849824466683,79.46559297218153,0.0026472145420319837,0.05602627054322418,0.09424756034925541,139960.6,1.5047020375734312,0.015883819164676856,0.015157602011615614,Wednesday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.4726,Positive,0.8241,Institutional Activity,9.0,116.0,Yes,3.33,208.37,6.08,-0.84,second_wave,2023.0,1.56,0.15440000000000004,0.2856400000000001,0.26884883402305604,2,4,2,2023,0,0,,0.3182,3399.8,-0.0632,3396.1,-0.0132,3300.3,0.0506,3405.65,-0.0009240788547290046,,,3372.55,-0.010634240788547245,3340.6,-0.020007040600798054,ALKEM.NSE
2023-04-06,3384.25,3430.0,3384.25,3405.65,3345.7964,121832.0,3382.13,3289.6099999999997,3204.0325000000003,3294.4796041478708,3234.223957620654,60.25564652721687,30.26145882023974,29.99418770697713,3204.0325000000003,3436.9425804015077,2971.122419598493,465.8201608030149,0.9328226147456495,80.02211573903428,-0.0009240788547290046,0.0508670698592939,0.09274529936469245,148226.9,0.821929083047679,0.01597319674470238,0.015163574146187095,Thursday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.9103,Positive,0.99,Insider Trading,12.0,393.0,Yes,-0.23,334.28,6.08,2.66,second_wave,2023.0,0.58,0.4377,0.3249400000000001,0.359834029642681,3,4,2,2023,0,0,3408.8,0.4726,,0.3182,3399.8,-0.0632,,0.7138,,,3372.55,-0.009719143188524959,3331.55,-0.021757961035338336,3345.05,-0.01779396003699729,ALKEM.NSE
2023-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.0992,Neutral,0.5694,Sector News,20.0,350.0,Yes,2.96,110.63,6.08,1.27,second_wave,2023.0,0.48,-0.8111,0.3474200000000002,0.3499347623327666,4,4,2,2023,0,0,3405.65,0.9103,3408.8,0.4726,,0.3182,3396.1,-0.0132,3372.55,,3331.55,,3340.6,,,,ALKEM.NSE
2023-04-10,3403.25,3429.95,3358.2,3372.55,3313.2781,246320.0,3396.5800000000004,3305.5450000000005,3215.585,3306.4904342789678,3244.4703311302355,62.02010314873223,36.613187685938236,25.406915462793997,3215.585,3458.1556106639873,2973.0143893360128,485.14122132797456,0.8235449660829494,71.72827172827172,-0.009719143188524959,0.02189194921673776,0.04959230673471948,159822.5,1.541209779599243,0.014903320908149649,0.015343439116497647,Monday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.9524,Positive,0.99,Industry Trend,13.0,135.0,No,0.79,345.24,6.08,2.75,second_wave,2023.0,2.49,0.8532000000000001,0.5505400000000001,0.3929847586809904,0,4,2,2023,0,0,,0.0992,3405.65,0.9103,3408.8,0.4726,3399.8,-0.0632,3331.55,-0.012156973210182165,3340.6,-0.009473543757690828,3345.05,-0.008154067397073472,3332.35,-0.011919763976812825,ALKEM.NSE
2023-04-11,3370.0,3428.55,3320.45,3331.55,3272.9987,174521.0,3383.6700000000005,3323.725,3223.9725,3310.3457520822035,3250.9206769724406,59.42507510976293,41.17556517070318,18.24950993905975,3223.9725,3470.571075304299,2977.3739246957007,493.19715060859835,0.7181227119160182,71.84310586351813,-0.012156973210182165,-0.019007096375253885,0.057718866576712546,158601.1,1.1003769835139856,0.013646018948539977,0.01571631171167493,Tuesday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,-0.608,Negative,0.8312,Analyst Upgrade,15.0,62.0,Yes,-1.95,248.88,6.08,-2.97,second_wave,2023.0,0.98,-1.5604,0.3653000000000001,0.48917604658809327,1,4,2,2023,0,0,3372.55,0.9524,,0.0992,3405.65,0.9103,,0.3182,3340.6,0.002716453302516797,3345.05,0.004052167909831761,,,3366.85,0.010595668682745085,ALKEM.NSE
2023-04-12,3339.85,3395.25,3316.75,3340.6,3281.8896,339626.0,3371.8300000000004,3342.4100000000008,3233.71,3315.0002517618645,3257.5635897892967,57.43666197256789,44.42778453107613,13.008877441491762,3233.71,3482.6885630172,2984.7314369828,497.95712603440006,0.7146570345347677,72.23756906077351,0.002716453302516797,-0.01741278898758758,0.05924692826000788,186169.8,1.8242808446912444,0.013601314628393214,0.015592435478565638,Wednesday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.8005,Positive,0.9712,Merger & Acquisition,4.0,413.0,Yes,1.88,276.59,6.08,-2.48,second_wave,2023.0,2.43,1.4085,0.43088000000000015,0.5067100183208019,2,4,2,2023,0,0,3331.55,-0.608,3372.55,0.9524,,0.0992,3408.8,0.4726,3345.05,0.001332096030653318,,,3332.35,-0.002469616236604244,3341.7,0.0003292821648805955,ALKEM.NSE
2023-04-13,3357.35,3420.0,3337.55,3345.05,3286.2614,237891.0,3359.0800000000004,3354.1200000000003,3247.63,3319.623289952347,3264.0440646197194,55.57922533262763,46.65807269138644,8.921152641241193,3247.63,3488.272240243641,3006.987759756359,481.28448048728205,0.702416666129284,72.40364813180351,0.001332096030653318,-0.018701595869514143,0.03627689400393441,192776.2,1.2340268145134097,0.01212815807658799,0.014117197942563817,Thursday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.7061,Positive,0.8369,Technical Analysis,10.0,54.0,Yes,3.97,249.63,6.08,-2.94,second_wave,2023.0,1.44,-0.09440000000000004,0.3900400000000001,0.5061152074599448,3,4,2,2023,0,0,3340.6,0.8005,3331.55,-0.608,3372.55,0.9524,3405.65,0.9103,,,3332.35,-0.0037966547585238652,3366.85,0.0065170924201432,3355.9,0.0032435987503922625,ALKEM.NSE
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,-0.5173,Negative,0.8683,Technical Analysis,9.0,221.0,Yes,-0.6,183.6,6.08,2.08,second_wave,2023.0,2.38,-1.2233999999999998,0.26674000000000014,0.5684098888810597,4,4,2,2023,0,0,3345.05,0.7061,3340.6,0.8005,3331.55,-0.608,,0.0992,3332.35,,3366.85,,3341.7,,3409.0,,ALKEM.NSE
2023-04-17,3362.7,3369.95,3300.85,3332.35,3273.7846,129855.0,3344.4200000000005,3363.275,3259.9075000000003,3321.5812453442936,3269.103763536777,52.4774818075166,47.82195451461247,4.655527292904125,3259.9075000000003,3490.861000161497,3028.9539998385035,461.90700032299355,0.6568335183258609,63.98638337833079,-0.0037966547585238652,-0.021523057272473722,0.028249197728955622,200120.6,0.6488837231149617,0.012350870016016143,0.01422508399617659,Monday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,-0.6011,Negative,0.8402,Earnings Report,11.0,470.0,Yes,-4.96,182.55,6.08,0.83,second_wave,2023.0,0.26,-0.08379999999999999,-0.04395999999999987,0.6295111162199166,0,4,2,2023,0,0,,-0.5173,3345.05,0.7061,3340.6,0.8005,3372.55,0.9524,3366.85,0.010353054150974428,3341.7,0.0028058277191771452,3355.9,0.007067084790013167,3428.8,0.02894353834381147,ALKEM.NSE
2023-04-18,3345.55,3400.0,3334.75,3366.85,3307.6783,342322.0,3343.28,3369.9300000000003,3274.2574999999997,3328.5456691374793,3276.3442254970155,52.20144364046382,48.69785233978275,3.503591300681073,3274.2574999999997,3493.471532097458,3055.0434679025416,438.42806419491626,0.7111920006079616,77.34256926952136,0.010353054150974428,-0.0016901157877571293,0.020164833499984658,227179.0,1.5068382200819619,0.011461785444003359,0.014216028856918988,Tuesday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,-0.3863,Negative,0.805,Commodity Price,16.0,458.0,Yes,1.83,170.25,6.08,1.11,second_wave,2023.0,1.66,0.2148,0.00038000000000013576,0.6601168452125232,1,4,2,2023,0,0,3332.35,-0.6011,,-0.5173,3345.05,0.7061,3331.55,-0.608,3341.7,-0.007469890253501088,3355.9,-0.00325229814218031,3409.0,0.012519120245927162,3421.45,0.016216938681556936,ALKEM.NSE
2023-04-19,3367.0,3379.95,3327.2,3341.7,3282.9703,149586.0,3345.31,3364.4900000000002,3283.59,3330.569412347098,3281.185393978718,49.38401836838011,48.835085545502224,0.5489328228778874,3283.59,3497.2579238543185,3069.922076145682,427.3358477086367,0.635982039212446,72.47399258639238,-0.007469890253501088,0.0030466299470215397,-0.016018374017255144,217314.2,0.6883397403391034,0.00676990112486533,0.013648601152958208,Wednesday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.8676,Positive,0.9362,Industry Trend,13.0,155.0,Yes,1.22,223.3,6.08,-0.34,second_wave,2023.0,0.57,1.2539,0.013800000000000145,0.6905007155841499,2,4,2,2023,0,0,3366.85,-0.3863,3332.35,-0.6011,,-0.5173,3340.6,0.8005,3355.9,0.00424933417123019,3409.0,0.02013944998054895,3428.8,0.026064577909447495,3426.85,0.025481042583116453,ALKEM.NSE
2023-04-20,3340.7,3398.95,3340.0,3355.9,3296.9207,259756.0,3348.37,3360.1,3295.7225,3334.4664258321604,3286.719809239554,47.74661659260664,48.61739175492311,-0.8707751623164697,3295.7225,3495.7885324545605,3095.656467545439,400.13206490912125,0.6503940955435997,67.86262739075804,0.00424933417123019,0.00458001556606602,-0.012912524266133318,221230.8,1.1741403095771477,0.006979507636840859,0.013104516874001455,Thursday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.0633,Neutral,0.5269,Policy Change,16.0,179.0,No,-1.81,120.33,6.08,-1.27,second_wave,2023.0,1.1,-0.8043,-0.11475999999999983,0.6473351359398186,3,4,2,2023,0,0,3341.7,0.8676,3366.85,-0.3863,3332.35,-0.6011,3345.05,0.7061,3409.0,0.015822879108435828,3428.8,0.021722935725140724,3421.45,0.01953276319318209,3435.5,0.023719419529783403,ALKEM.NSE
2023-04-21,3355.9,3462.35,3355.85,3409.0,3349.0875,451859.0,3361.16,3360.12,3310.4125,3345.9331295502893,3295.777601147735,50.15552840255441,48.925019084449374,1.2305093181050353,3310.4125,3497.384481787882,3123.4405182121177,373.9439635757644,0.7636424427266504,71.10943775100397,0.015822879108435828,0.01911780092973192,5.8671673315968675e-05,245356.8,1.8416404191772962,0.008806970806763894,0.013346667955837718,Friday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,-0.6735,Negative,0.8694,Global Sentiment,10.0,279.0,No,-0.28,189.56,6.08,-2.79,second_wave,2023.0,1.02,-0.7368,-0.14599999999999985,0.6966705694468044,4,4,2,2023,0,0,3355.9,0.0633,3341.7,0.8676,3366.85,-0.3863,,-0.5173,3428.8,0.005808154884130223,3421.45,0.003652097389263753,3426.85,0.0052361396303901575,3509.9,0.029598122616603106,ALKEM.NSE
2023-04-24,3409.0,3445.0,3404.0,3428.8,3368.5395,264849.0,3380.45,3362.435,3326.0225,3358.6818788502446,3305.631112173829,53.050766676415606,49.75016860284263,3.300598073572978,3326.0225,3496.2433178096717,3155.8016821903284,340.4416356193433,0.8018946252359049,67.91190409813211,0.005808154884130223,0.02894353834381147,0.006797527637895984,259658.5,1.0199897172632515,0.008980626992527682,0.013312696299064378,Monday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.8143,Positive,0.99,Commodity Price,8.0,235.0,No,0.7,248.62,6.08,1.54,second_wave,2023.0,1.35,1.4878,0.13708000000000015,0.6781457319616331,0,4,2,2023,0,0,3409.0,-0.6735,3355.9,0.0633,3341.7,0.8676,3332.35,-0.6011,3421.45,-0.0021436070928605444,3426.85,-0.0005687120858610673,3435.5,0.001954036397573411,,,ALKEM.NSE
2023-04-25,3428.85,3450.0,3385.0,3421.45,3361.3187,97313.0,3391.37,3367.325,3336.435,3368.338512873284,3314.2102890498413,54.12822382344257,50.62577964696262,3.5024441764799477,3336.435,3503.036282929298,3169.833717070702,333.20256585859624,0.7551450940389167,54.69010175763179,-0.0021436070928605444,0.016216938681556936,0.014499414389705034,244757.8,0.39758896345693584,0.008296201021257771,0.011874269157066292,Tuesday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.4255,Positive,0.7764,Market Volatility,17.0,149.0,Yes,1.98,169.39,6.08,0.78,second_wave,2023.0,0.58,-0.38880000000000003,0.29944000000000015,0.6452621524965225,1,4,2,2023,0,0,3428.8,0.8143,3409.0,-0.6735,3355.9,0.0633,3366.85,-0.3863,3426.85,0.001578278215376594,3435.5,0.004106446097414951,3509.9,0.02585161262038027,,,ALKEM.NSE
2023-04-26,3415.0,3438.0,3400.8,3426.85,3366.6238,48166.0,3408.4,3376.8549999999996,3350.29,3377.340280123548,3322.5539713424455,54.786308781102434,51.45788547379058,3.3284233073118514,3350.29,3496.343561191933,3204.236438808067,292.1071223838662,0.7620956290801779,54.97334068762633,0.001578278215376594,0.025481042583116453,0.02860530383755311,232122.3,0.20750268285296158,0.0067893166975091235,0.01059251217369486,Wednesday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,-0.5801,Negative,0.8831,Institutional Activity,16.0,310.0,Yes,-1.51,233.29,6.08,-1.82,second_wave,2023.0,1.6,-1.0055999999999998,0.009900000000000153,0.6382537657111361,2,4,2,2023,0,0,3421.45,0.4255,3428.8,0.8143,3409.0,-0.6735,3341.7,0.8676,3435.5,0.0025241840173921837,3509.9,0.024235084698776,,,3518.45,0.02673008739804783,ALKEM.NSE
2023-04-27,3426.85,3444.9,3419.6,3435.5,3375.1218,95163.0,3424.3199999999997,3386.345,3364.3775,3386.28792933531,3330.9203438355976,55.36758549971228,52.23982547897493,3.127760020737348,3364.3775,3482.243545621841,3246.511454378159,235.73209124368168,0.8017090275013892,54.91531664212071,0.0025241840173921837,0.023719419529783403,0.02840807040651372,207676.0,0.458228201621757,0.006789993426803699,0.010577470445979039,Thursday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.5124,Positive,0.885,Dividend Announcement,17.0,342.0,Yes,3.96,221.26,6.08,-1.81,second_wave,2023.0,2.21,1.0924999999999998,0.09972000000000014,0.6174433033800677,3,4,2,2023,0,0,3426.85,-0.5801,3421.45,0.4255,3428.8,0.8143,3355.9,0.0633,3509.9,0.0216562363556978,,,,,3518.45,0.024144957065929118,ALKEM.NSE
2023-04-28,3445.0,3520.0,3442.8,3509.9,3448.2142,241766.0,3444.5,3402.8300000000004,3378.475,3405.3051709760316,3344.1780961440722,61.12707483195936,54.01727534957183,7.10979948238753,3378.475,3495.0746005229385,3261.8753994770614,233.1992010458771,1.063573971997207,65.20344173836949,0.0216562363556978,0.029598122616603106,0.049281774562413005,208063.5,1.1619817988258392,0.008981362849154692,0.01040569420779532,Friday,April,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.2158,Positive,0.585,Analyst Upgrade,16.0,443.0,Yes,1.39,117.56,6.08,2.84,second_wave,2023.0,2.33,-0.2966,0.27758000000000016,0.593237699127987,4,4,2,2023,0,0,3435.5,0.5124,3426.85,-0.5801,3421.45,0.4255,3409.0,-0.6735,,,,,3518.45,0.002435966836662029,3517.15,0.0020655859141285315,ALKEM.NSE
